student_id,student_dept,company,company_dept,rank,phase,result,slot
S00637,臨床工学技士専攻科,医療法人社団 洛和会,臨床工学技士専攻科,,assignment,OK,0.0
S00637,臨床工学技士専攻科,医療法人 徳洲会 野崎徳州会病院,臨床工学技士専攻科,,assignment,OK,1.0
S00637,臨床工学技士専攻科,医療法人良秀会藤井病院・高石藤井病院・泉南藤井病院・泉北藤井病院,臨床工学技士専攻科,,assignment,OK,2.0
S00645,臨床工学技士専攻科,社会医療法人 寿楽会 大野記念病院,臨床工学技士専攻科,,assignment,OK,0.0
S00645,臨床工学技士専攻科,医療法人社団 洛和会,臨床工学技士専攻科,,assignment,OK,1.0
S00645,臨床工学技士専攻科,社会医療法人三車会貴志川リハビリテーション病院,臨床工学技士専攻科,,assignment,OK,2.0
S00734,臨床工学技士専攻科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士専攻科,,assignment,OK,0.0
S00734,臨床工学技士専攻科,医療法人 新生会総合病院高の原中央病院,臨床工学技士専攻科,,assignment,OK,1.0
S00734,臨床工学技士専攻科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,臨床工学技士専攻科,,assignment,OK,2.0
S00769,臨床工学技士専攻科,医療法人 藤井会,臨床工学技士専攻科,,assignment,OK,0.0
S00769,臨床工学技士専攻科,公益財団法人総合病院浅香山病院,臨床工学技士専攻科,,assignment,OK,1.0
S00769,臨床工学技士専攻科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士専攻科,,assignment,OK,2.0
S00847,臨床工学技士専攻科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,臨床工学技士専攻科,,assignment,OK,0.0
S00847,臨床工学技士専攻科,社会医療法人 若弘会若草第一病院、わかくさ竜間リハビリテーション病院,臨床工学技士専攻科,,assignment,OK,1.0
S00847,臨床工学技士専攻科,医療法人 信和会(明和病院・めいわリハビリテーション病院),臨床工学技士専攻科,,assignment,OK,2.0
S00908,臨床工学技士専攻科,社会医療法人 愛仁会,臨床工学技士専攻科,,assignment,OK,0.0
S00908,臨床工学技士専攻科,トータルヘルスケアサービスホロニクスグループ医療法人医誠会,臨床工学技士専攻科,,assignment,OK,1.0
S00908,臨床工学技士専攻科,社会医療法人 彩樹守口敬仁会病院,臨床工学技士専攻科,,assignment,OK,2.0
S00943,臨床工学技士専攻科,社会医療法人 愛仁会,臨床工学技士専攻科,,assignment,OK,0.0
S00943,臨床工学技士専攻科,社会医療法人 岡本病院(財団)京都岡本記念病院・くみやま岡本病院,臨床工学技士専攻科,,assignment,OK,1.0
S00943,臨床工学技士専攻科,医療法人 藤井会,臨床工学技士専攻科,,assignment,OK,2.0
S00087,言語聴覚士学科,尼崎医療生協病院(医療分野),言語聴覚士学科,1.0,preference,OK,
S00087,言語聴覚士学科,社会医療法人 山紀会,言語聴覚士学科,2.0,preference,OK,
S00087,言語聴覚士学科,株式会社スバコ・ケア・エンジニアリング,言語聴覚士学科,3.0,preference,OK,
S00090,言語聴覚士学科,医療法人社団 松下会 白庭病院東生駒病院/グランファミリア,言語聴覚士学科,1.0,preference,OK,
S00090,言語聴覚士学科,公益財団法人 甲南会甲南医療センター・六甲アイランド甲南病院,言語聴覚士学科,2.0,preference,OK,
S00090,言語聴覚士学科,医療法人 徳洲会 野崎徳州会病院,言語聴覚士学科,3.0,preference,OK,
S00101,言語聴覚士学科,シミズ病院グループ 医療法人 清仁会シミズ病院・洛西シミズ病院・洛西ニュータウン病院・亀岡シミズ病院・シミズふないの里・シミズひまわりの里・シミズ四条大宮クリニック,言語聴覚士学科,1.0,preference,OK,
S00101,言語聴覚士学科,医療法人 徳洲会 野崎徳州会病院,言語聴覚士学科,2.0,preference,OK,
S00101,言語聴覚士学科,社会医療法人 三宝会南港病院,言語聴覚士学科,3.0,preference,OK,
S00130,言語聴覚士学科,社会医療法人寿栄会 ありまこうげんホスピタル,言語聴覚士学科,1.0,preference,OK,
S00130,言語聴覚士学科,医療法人 せいわ会 大阪たつみリハビリテーション病院,言語聴覚士学科,2.0,preference,OK,
S00130,言語聴覚士学科,医療法人 吉栄会,言語聴覚士学科,3.0,preference,OK,
S00169,言語聴覚士学科,シミズ病院グループ 医療法人 清仁会シミズ病院・洛西シミズ病院・洛西ニュータウン病院・亀岡シミズ病院・シミズふないの里・シミズひまわりの里・シミズ四条大宮クリニック,言語聴覚士学科,1.0,preference,OK,
S00169,言語聴覚士学科,株式会社 Smile Group,言語聴覚士学科,2.0,preference,OK,
S00169,言語聴覚士学科,一般社団法人 水口病院,言語聴覚士学科,3.0,preference,OK,
S00221,言語聴覚士学科,国立病院機構 近畿グループ20病院,言語聴覚士学科,1.0,preference,OK,
S00221,言語聴覚士学科,医療法人昭圭会南芦屋浜病院,言語聴覚士学科,2.0,preference,OK,
S00221,言語聴覚士学科,医療法人 マックシール巽病院(急性期)/巽今宮病院(回復・慢性期)/巽病院介護老人保健施設/巽病院訪問看護ステーション,言語聴覚士学科,3.0,preference,OK,
S00348,言語聴覚士学科,医療法人 協和会川西市立総合医療センター(指定管理)/箕面市立病院(指定管理)/協和会病院/千里中央病院/協立記念病院/第二協立病院/協和マリナホスピタル,言語聴覚士学科,1.0,preference,OK,
S00348,言語聴覚士学科,医療法人社団 十善会野瀬病院,言語聴覚士学科,2.0,preference,OK,
S00348,言語聴覚士学科,医療法人 晋真会ベリタス病院,言語聴覚士学科,3.0,preference,OK,
S00354,言語聴覚士学科,国立病院機構 近畿グループ20病院,言語聴覚士学科,1.0,preference,OK,
S00354,言語聴覚士学科,社会医療法人 清恵会 清恵会病院 (三宝病院),言語聴覚士学科,2.0,preference,OK,
S00354,言語聴覚士学科,医療法人春秋会城山病院,言語聴覚士学科,3.0,preference,OK,
S00402,言語聴覚士学科,医療法人 吉栄会,言語聴覚士学科,1.0,preference,OK,
S00402,言語聴覚士学科,医療法人 清水会1京都リハビリテーション病院2脳神経リハビリ北大路病院,言語聴覚士学科,2.0,preference,OK,
S00402,言語聴覚士学科,社会医療法人 山紀会,言語聴覚士学科,3.0,preference,OK,
S00447,言語聴覚士学科,医療法人昭圭会南芦屋浜病院,言語聴覚士学科,1.0,preference,OK,
S00447,言語聴覚士学科,医療法人 青松会 河西田村病院 介護老人保健施設パインドーム,言語聴覚士学科,2.0,preference,OK,
S00447,言語聴覚士学科,社会医療法人ペガサス馬場記念病院,言語聴覚士学科,3.0,preference,OK,
S00498,言語聴覚士学科,医療法人昭圭会南芦屋浜病院,言語聴覚士学科,1.0,preference,OK,
S00498,言語聴覚士学科,医療法人 せいふう会 1川西リハビリテーション病院2伊丹せいふう病院3阪神リハビリテーション病院4宇治リハビリテーション病院,言語聴覚士学科,2.0,preference,OK,
S00498,言語聴覚士学科,医療法人 清水会1京都リハビリテーション病院2脳神経リハビリ北大路病院,言語聴覚士学科,3.0,preference,OK,
S00505,言語聴覚士学科,医療法人 マックシール巽病院(急性期)/巽今宮病院(回復・慢性期)/巽病院介護老人保健施設/巽病院訪問看護ステーション,言語聴覚士学科,1.0,preference,OK,
S00505,言語聴覚士学科,発達支援ルームピースプラント,言語聴覚士学科,2.0,preference,OK,
S00505,言語聴覚士学科,児童発達支援&放課後デイサービスキックオフチャイルド・ケアセンター,言語聴覚士学科,3.0,preference,OK,
S00509,言語聴覚士学科,医療法人 尚和会宝塚第一病院 宝塚リハビリテーション病院,言語聴覚士学科,1.0,preference,OK,
S00509,言語聴覚士学科,株式会社 Smile Group,言語聴覚士学科,2.0,preference,OK,
S00509,言語聴覚士学科,医療法人 徳洲会 岸和田徳洲会病院,言語聴覚士学科,3.0,preference,OK,
S00525,言語聴覚士学科,社会医療法人 三宝会南港病院,言語聴覚士学科,1.0,preference,OK,
S00525,言語聴覚士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,言語聴覚士学科,2.0,preference,OK,
S00525,言語聴覚士学科,国立病院機構 近畿グループ20病院,言語聴覚士学科,3.0,preference,OK,
S00598,言語聴覚士学科,社会医療法人ささき会藍の都脳神経外科病院,言語聴覚士学科,1.0,preference,OK,
S00598,言語聴覚士学科,社会医療法人有隣会東大阪病院,言語聴覚士学科,2.0,preference,OK,
S00598,言語聴覚士学科,医療法人 青松会 河西田村病院 介護老人保健施設パインドーム,言語聴覚士学科,3.0,preference,OK,
S00644,言語聴覚士学科,医療法人 成和会,言語聴覚士学科,1.0,preference,OK,
S00644,言語聴覚士学科,医療法人 徳洲会 八尾徳洲会総合病院,言語聴覚士学科,2.0,preference,OK,
S00644,言語聴覚士学科,シミズ病院グループ 医療法人 清仁会シミズ病院・洛西シミズ病院・洛西ニュータウン病院・亀岡シミズ病院・シミズふないの里・シミズひまわりの里・シミズ四条大宮クリニック,言語聴覚士学科,3.0,preference,OK,
S00694,言語聴覚士学科,医療法人 清水会1京都リハビリテーション病院2脳神経リハビリ北大路病院,言語聴覚士学科,1.0,preference,OK,
S00694,言語聴覚士学科,社会福祉法人 基弘会,言語聴覚士学科,2.0,preference,OK,
S00694,言語聴覚士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,言語聴覚士学科,3.0,preference,OK,
S00695,言語聴覚士学科,医療法人 寿山会(喜馬病院及び高齢者施設、鍼灸院、リハ特化型デイサービス等),言語聴覚士学科,1.0,preference,OK,
S00695,言語聴覚士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,言語聴覚士学科,2.0,preference,OK,
S00695,言語聴覚士学科,医療法人社団 十善会野瀬病院,言語聴覚士学科,3.0,preference,OK,
S00754,言語聴覚士学科,株式会社 T’Sコーポレーショングループ,言語聴覚士学科,1.0,preference,OK,
S00754,言語聴覚士学科,医療法人 徳洲会 高砂西部病院,言語聴覚士学科,2.0,preference,OK,
S00754,言語聴覚士学科,発達支援ルームピースプラント,言語聴覚士学科,3.0,preference,OK,
S00796,言語聴覚士学科,医療法人 協和会川西市立総合医療センター(指定管理)/箕面市立病院(指定管理)/協和会病院/千里中央病院/協立記念病院/第二協立病院/協和マリナホスピタル,言語聴覚士学科,1.0,preference,OK,
S00796,言語聴覚士学科,社会医療法人 山紀会,言語聴覚士学科,2.0,preference,OK,
S00796,言語聴覚士学科,社会医療法人ペガサス馬場記念病院,言語聴覚士学科,3.0,preference,OK,
S00806,言語聴覚士学科,社会医療法人 岡本病院(財団)京都岡本記念病院・くみやま岡本病院,言語聴覚士学科,1.0,preference,OK,
S00806,言語聴覚士学科,公益財団法人 甲南会甲南医療センター・六甲アイランド甲南病院,言語聴覚士学科,2.0,preference,OK,
S00806,言語聴覚士学科,株式会社 T’Sコーポレーショングループ,言語聴覚士学科,3.0,preference,OK,
S00879,言語聴覚士学科,医療法人 明倫会宮地病院/本山リハビリテーション病院/老人保健施設あずさ,言語聴覚士学科,1.0,preference,OK,
S00879,言語聴覚士学科,医療法人 青松会 河西田村病院 介護老人保健施設パインドーム,言語聴覚士学科,2.0,preference,OK,
S00879,言語聴覚士学科,株式会社 Smile Group,言語聴覚士学科,3.0,preference,OK,
S00880,言語聴覚士学科,社会医療法人 畿内会岡波総合病院,言語聴覚士学科,1.0,preference,OK,
S00880,言語聴覚士学科,医療法人 晋真会ベリタス病院,言語聴覚士学科,2.0,preference,OK,
S00880,言語聴覚士学科,社会医療法人明生会,言語聴覚士学科,3.0,preference,OK,
S00893,言語聴覚士学科,清水会グループ医療法人清水会(もりぐち清水会病院)社会福祉法人清水福祉会,言語聴覚士学科,1.0,preference,OK,
S00893,言語聴覚士学科,医療法人一祐会寝屋川・藤本病院グループ,言語聴覚士学科,2.0,preference,OK,
S00893,言語聴覚士学科,社会医療法人 三宝会南港病院,言語聴覚士学科,3.0,preference,OK,
S00951,言語聴覚士学科,社会福祉法人 寺田萬寿会 寺田萬寿病院,言語聴覚士学科,1.0,preference,OK,
S00951,言語聴覚士学科,医療法人社団 千春会,言語聴覚士学科,2.0,preference,OK,
S00951,言語聴覚士学科,医療法人社団 洛和会,言語聴覚士学科,3.0,preference,OK,
S00087,言語聴覚士学科,尼崎医療生協病院(医療分野),言語聴覚士学科,,assignment,OK,0.0
S00087,言語聴覚士学科,社会医療法人 山紀会,言語聴覚士学科,,assignment,OK,1.0
S00087,言語聴覚士学科,株式会社スバコ・ケア・エンジニアリング,言語聴覚士学科,,assignment,OK,2.0
S00090,言語聴覚士学科,医療法人社団 松下会 白庭病院東生駒病院/グランファミリア,言語聴覚士学科,,assignment,OK,0.0
S00090,言語聴覚士学科,公益財団法人 甲南会甲南医療センター・六甲アイランド甲南病院,言語聴覚士学科,,assignment,OK,1.0
S00090,言語聴覚士学科,医療法人 徳洲会 野崎徳州会病院,言語聴覚士学科,,assignment,OK,2.0
S00101,言語聴覚士学科,シミズ病院グループ 医療法人 清仁会シミズ病院・洛西シミズ病院・洛西ニュータウン病院・亀岡シミズ病院・シミズふないの里・シミズひまわりの里・シミズ四条大宮クリニック,言語聴覚士学科,,assignment,OK,0.0
S00101,言語聴覚士学科,医療法人 徳洲会 野崎徳州会病院,言語聴覚士学科,,assignment,OK,1.0
S00101,言語聴覚士学科,社会医療法人 三宝会南港病院,言語聴覚士学科,,assignment,OK,2.0
S00130,言語聴覚士学科,社会医療法人寿栄会 ありまこうげんホスピタル,言語聴覚士学科,,assignment,OK,0.0
S00130,言語聴覚士学科,医療法人 せいわ会 大阪たつみリハビリテーション病院,言語聴覚士学科,,assignment,OK,1.0
S00130,言語聴覚士学科,医療法人 吉栄会,言語聴覚士学科,,assignment,OK,2.0
S00169,言語聴覚士学科,シミズ病院グループ 医療法人 清仁会シミズ病院・洛西シミズ病院・洛西ニュータウン病院・亀岡シミズ病院・シミズふないの里・シミズひまわりの里・シミズ四条大宮クリニック,言語聴覚士学科,,assignment,OK,0.0
S00169,言語聴覚士学科,株式会社 Smile Group,言語聴覚士学科,,assignment,OK,1.0
S00169,言語聴覚士学科,一般社団法人 水口病院,言語聴覚士学科,,assignment,OK,2.0
S00221,言語聴覚士学科,国立病院機構 近畿グループ20病院,言語聴覚士学科,,assignment,OK,0.0
S00221,言語聴覚士学科,医療法人昭圭会南芦屋浜病院,言語聴覚士学科,,assignment,OK,1.0
S00221,言語聴覚士学科,医療法人 マックシール巽病院(急性期)/巽今宮病院(回復・慢性期)/巽病院介護老人保健施設/巽病院訪問看護ステーション,言語聴覚士学科,,assignment,OK,2.0
S00348,言語聴覚士学科,医療法人 協和会川西市立総合医療センター(指定管理)/箕面市立病院(指定管理)/協和会病院/千里中央病院/協立記念病院/第二協立病院/協和マリナホスピタル,言語聴覚士学科,,assignment,OK,0.0
S00348,言語聴覚士学科,医療法人社団 十善会野瀬病院,言語聴覚士学科,,assignment,OK,1.0
S00348,言語聴覚士学科,医療法人 晋真会ベリタス病院,言語聴覚士学科,,assignment,OK,2.0
S00354,言語聴覚士学科,国立病院機構 近畿グループ20病院,言語聴覚士学科,,assignment,OK,0.0
S00354,言語聴覚士学科,社会医療法人 清恵会 清恵会病院 (三宝病院),言語聴覚士学科,,assignment,OK,1.0
S00354,言語聴覚士学科,医療法人春秋会城山病院,言語聴覚士学科,,assignment,OK,2.0
S00402,言語聴覚士学科,医療法人 吉栄会,言語聴覚士学科,,assignment,OK,0.0
S00402,言語聴覚士学科,医療法人 清水会1京都リハビリテーション病院2脳神経リハビリ北大路病院,言語聴覚士学科,,assignment,OK,1.0
S00402,言語聴覚士学科,社会医療法人 山紀会,言語聴覚士学科,,assignment,OK,2.0
S00447,言語聴覚士学科,医療法人昭圭会南芦屋浜病院,言語聴覚士学科,,assignment,OK,0.0
S00447,言語聴覚士学科,医療法人 青松会 河西田村病院 介護老人保健施設パインドーム,言語聴覚士学科,,assignment,OK,1.0
S00447,言語聴覚士学科,社会医療法人ペガサス馬場記念病院,言語聴覚士学科,,assignment,OK,2.0
S00498,言語聴覚士学科,医療法人昭圭会南芦屋浜病院,言語聴覚士学科,,assignment,OK,0.0
S00498,言語聴覚士学科,医療法人 せいふう会 1川西リハビリテーション病院2伊丹せいふう病院3阪神リハビリテーション病院4宇治リハビリテーション病院,言語聴覚士学科,,assignment,OK,1.0
S00498,言語聴覚士学科,医療法人 清水会1京都リハビリテーション病院2脳神経リハビリ北大路病院,言語聴覚士学科,,assignment,OK,2.0
S00505,言語聴覚士学科,医療法人 マックシール巽病院(急性期)/巽今宮病院(回復・慢性期)/巽病院介護老人保健施設/巽病院訪問看護ステーション,言語聴覚士学科,,assignment,OK,0.0
S00505,言語聴覚士学科,発達支援ルームピースプラント,言語聴覚士学科,,assignment,OK,1.0
S00505,言語聴覚士学科,児童発達支援&放課後デイサービスキックオフチャイルド・ケアセンター,言語聴覚士学科,,assignment,OK,2.0
S00509,言語聴覚士学科,医療法人 尚和会宝塚第一病院 宝塚リハビリテーション病院,言語聴覚士学科,,assignment,OK,0.0
S00509,言語聴覚士学科,株式会社 Smile Group,言語聴覚士学科,,assignment,OK,1.0
S00509,言語聴覚士学科,医療法人 徳洲会 岸和田徳洲会病院,言語聴覚士学科,,assignment,OK,2.0
S00525,言語聴覚士学科,社会医療法人 三宝会南港病院,言語聴覚士学科,,assignment,OK,0.0
S00525,言語聴覚士学科,社会医療法人 弘道会守口生野記念病院・なにわ生野病院・萱島生野病院・寝屋川生野病院,言語聴覚士学科,,assignment,OK,1.0
S00525,言語聴覚士学科,国立病院機構 近畿グループ20病院,言語聴覚士学科,,assignment,OK,2.0
S00598,言語聴覚士学科,社会医療法人ささき会藍の都脳神経外科病院,言語聴覚士学科,,assignment,OK,0.0
S00598,言語聴覚士学科,社会医療法人有隣会東大阪病院,言語聴覚士学科,,assignment,OK,1.0
S00598,言語聴覚士学科,医療法人 青松会 河西田村病院 介護老人保健施設パインドーム,言語聴覚士学科,,assignment,OK,2.0
S00644,言語聴覚士学科,医療法人 成和会,言語聴覚士学科,,assignment,OK,0.0
S00644,言語聴覚士学科,医療法人 徳洲会 八尾徳洲会総合病院,言語聴覚士学科,,assignment,OK,1.0
S00644,言語聴覚士学科,シミズ病院グループ 医療法人 清仁会シミズ病院・洛西シミズ病院・洛西ニュータウン病院・亀岡シミズ病院・シミズふないの里・シミズひまわりの里・シミズ四条大宮クリニック,言語聴覚士学科,,assignment,OK,2.0
S00694,言語聴覚士学科,医療法人 清水会1京都リハビリテーション病院2脳神経リハビリ北大路病院,言語聴覚士学科,,assignment,OK,0.0
S00694,言語聴覚士学科,社会福祉法人 基弘会,言語聴覚士学科,,assignment,OK,1.0
S00694,言語聴覚士学科,社会医療法人 祐生会 みどりヶ丘病院茨木みどりヶ丘病院,言語聴覚士学科,,assignment,OK,2.0
S00695,言語聴覚士学科,医療法人 寿山会(喜馬病院及び高齢者施設、鍼灸院、リハ特化型デイサービス等),言語聴覚士学科,,assignment,OK,0.0
S00695,言語聴覚士学科,医療法人社団 石鎚会京都田辺中央病院/京都田辺記念病院/同志社山手病院/やすらぎ保育園/介護老人保健施設やすらぎ苑,言語聴覚士学科,,assignment,OK,1.0
S00695,言語聴覚士学科,医療法人社団 十善会野瀬病院,言語聴覚士学科,,assignment,OK,2.0
S00754,言語聴覚士学科,株式会社 T’Sコーポレーショングループ,言語聴覚士学科,,assignment,OK,0.0
S00754,言語聴覚士学科,医療法人 徳洲会 高砂西部病院,言語聴覚士学科,,assignment,OK,1.0
S00754,言語聴覚士学科,発達支援ルームピースプラント,言語聴覚士学科,,assignment,OK,2.0
S00796,言語聴覚士学科,医療法人 協和会川西市立総合医療センター(指定管理)/箕面市立病院(指定管理)/協和会病院/千里中央病院/協立記念病院/第二協立病院/協和マリナホスピタル,言語聴覚士学科,,assignment,OK,0.0
S00796,言語聴覚士学科,社会医療法人 山紀会,言語聴覚士学科,,assignment,OK,1.0
S00796,言語聴覚士学科,社会医療法人ペガサス馬場記念病院,言語聴覚士学科,,assignment,OK,2.0
S00806,言語聴覚士学科,社会医療法人 岡本病院(財団)京都岡本記念病院・くみやま岡本病院,言語聴覚士学科,,assignment,OK,0.0
S00806,言語聴覚士学科,公益財団法人 甲南会甲南医療センター・六甲アイランド甲南病院,言語聴覚士学科,,assignment,OK,1.0
S00806,言語聴覚士学科,株式会社 T’Sコーポレーショングループ,言語聴覚士学科,,assignment,OK,2.0
S00879,言語聴覚士学科,医療法人 明倫会宮地病院/本山リハビリテーション病院/老人保健施設あずさ,言語聴覚士学科,,assignment,OK,0.0
S00879,言語聴覚士学科,医療法人 青松会 河西田村病院 介護老人保健施設パインドーム,言語聴覚士学科,,assignment,OK,1.0
S00879,言語聴覚士学科,株式会社 Smile Group,言語聴覚士学科,,assignment,OK,2.0
S00880,言語聴覚士学科,社会医療法人 畿内会岡波総合病院,言語聴覚士学科,,assignment,OK,0.0
S00880,言語聴覚士学科,医療法人 晋真会ベリタス病院,言語聴覚士学科,,assignment,OK,1.0
S00880,言語聴覚士学科,社会医療法人明生会,言語聴覚士学科,,assignment,OK,2.0
S00893,言語聴覚士学科,清水会グループ医療法人清水会(もりぐち清水会病院)社会福祉法人清水福祉会,言語聴覚士学科,,assignment,OK,0.0
S00893,言語聴覚士学科,医療法人一祐会寝屋川・藤本病院グループ,言語聴覚士学科,,assignment,OK,1.0
S00893,言語聴覚士学科,社会医療法人 三宝会南港病院,言語聴覚士学科,,assignment,OK,2.0
S00951,言語聴覚士学科,社会福祉法人 寺田萬寿会 寺田萬寿病院,言語聴覚士学科,,assignment,OK,0.0
S00951,言語聴覚士学科,医療法人社団 千春会,言語聴覚士学科,,assignment,OK,1.0
S00951,言語聴覚士学科,医療法人社団 洛和会,言語聴覚士学科,,assignment,OK,2.0
S00098,柔道整復スポーツトレーナー学科,株式会社 TAGたぶし鍼灸整骨院グループ,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00098,柔道整復スポーツトレーナー学科,株式会社 AZあず整骨院併設パーソナルジムAZ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00098,柔道整復スポーツトレーナー学科,医療法人明寿会林原整形外科株式会社JOIN,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00170,柔道整復スポーツトレーナー学科,株式会社 Riedenからだ接骨院グループ,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00170,柔道整復スポーツトレーナー学科,メディカルアース株式会社だいふく鍼灸整骨院グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00170,柔道整復スポーツトレーナー学科,縁~en~鍼灸整骨院,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00201,柔道整復スポーツトレーナー学科,株式会社EternalSmile,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00201,柔道整復スポーツトレーナー学科,株式会社 Riedenからだ接骨院グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00201,柔道整復スポーツトレーナー学科,株式会社 AZあず整骨院併設パーソナルジムAZ,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00236,柔道整復スポーツトレーナー学科,TREE(ツリー)鍼灸整骨院,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00236,柔道整復スポーツトレーナー学科,サンキューグループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00236,柔道整復スポーツトレーナー学科,(株)indomitable筋膜専門なごみ鍼灸整骨院,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00279,柔道整復スポーツトレーナー学科,有限会社 トータルケアまえいけあさひ鍼灸整骨院,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00279,柔道整復スポーツトレーナー学科,株式会社 春,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00279,柔道整復スポーツトレーナー学科,株式会社 心身堂グループ,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00353,柔道整復スポーツトレーナー学科,社会医療法人栄公会 佐野記念病院,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00353,柔道整復スポーツトレーナー学科,株式会社 あい・グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00353,柔道整復スポーツトレーナー学科,株式会社 ハイレンふじもと鍼灸整骨院グループ,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00367,柔道整復スポーツトレーナー学科,株式会社 New Gateみらい整骨院グループ,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00367,柔道整復スポーツトレーナー学科,株式会社 スマイル,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00367,柔道整復スポーツトレーナー学科,株式会社 TenAntあったか骨盤整骨院,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00373,柔道整復スポーツトレーナー学科,(株)Sakura Street桜通り整骨院グループ,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00373,柔道整復スポーツトレーナー学科,児童発達支援・放課後等デイサービスLUMO(株式会社 Gotoschoolグループ募集),柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00373,柔道整復スポーツトレーナー学科,ODAIJINI鍼灸整骨院,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00381,柔道整復スポーツトレーナー学科,メディカルアース株式会社だいふく鍼灸整骨院グループ,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00381,柔道整復スポーツトレーナー学科,株式会社 心身堂グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00381,柔道整復スポーツトレーナー学科,MOVEACTION株式会社,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00396,柔道整復スポーツトレーナー学科,有限会社 トータルケアまえいけあさひ鍼灸整骨院,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00396,柔道整復スポーツトレーナー学科,EMPOWERMENT(株)平川接骨院/針灸治療院グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00396,柔道整復スポーツトレーナー学科,三田やすらぎ整骨院・鍼灸院,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00561,柔道整復スポーツトレーナー学科,MAILE株式会社まいれ整骨院グループ,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00561,柔道整復スポーツトレーナー学科,株式会社SYNERGYJAPANぷらす鍼灸整骨院グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00561,柔道整復スポーツトレーナー学科,株式会社 クラシオン,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00582,柔道整復スポーツトレーナー学科,株式会社 あい・グループ,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00582,柔道整復スポーツトレーナー学科,(有) Optimalにしむら鍼灸接骨院グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00582,柔道整復スポーツトレーナー学科,株式会社 Dr.トレーニング,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00602,柔道整復スポーツトレーナー学科,医療法人明寿会林原整形外科株式会社JOIN,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00602,柔道整復スポーツトレーナー学科,株式会社 GENKIDO,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00602,柔道整復スポーツトレーナー学科,ながとも整骨院,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00618,柔道整復スポーツトレーナー学科,株式会社 Y・O・I JAPAN,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00618,柔道整復スポーツトレーナー学科,(株)HITOMIOテクノロジーズ・ReCORE鍼灸接骨院グループ,柔道整復スポーツトレーナー学科,2.0,preference,OK,
S00618,柔道整復スポーツトレーナー学科,株式会社 ジオナOK整骨院グループ,柔道整復スポーツトレーナー学科,3.0,preference,OK,
S00669,柔道整復スポーツトレーナー学科,株式会社 Y・O・I JAPAN,柔道整復スポーツトレーナー学科,1.0,preference,OK,
S00669,柔道整復スポーツトレーナー学科,社会医療法人栄公会 佐野記念病院,柔道整復スポーツトレーナー学科,2.0,preference,OK,
